M_number,name,ra,dec,type,distance_ly,apparent_magnitude,x,y,z,display_name,description
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,7.628788839999999,5.800000190734863,1.6755650785039122,-7.395696886303804,-0.8334077027019432,NGC  6705,Deep sky object
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,7175.432,5.800000190734863,1575.991095642842,-6956.192026450778,-783.8806951450514,NGC  6705,Deep sky object
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,7185.21668,5.800000190734863,1578.140174409628,-6965.677742850485,-784.9496233657038,NGC  6705,Deep sky object
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,6161.08684,5.800000190734863,1353.2032634860584,-5972.839426347964,-673.0684696040919,NGC  6705,Deep sky object
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,6157.82528,5.800000190734863,1352.4869038971299,-5969.677520881395,-672.7121601972078,NGC  6705,Deep sky object
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,5707.73,5.800000190734863,1253.629280624988,-5533.3345664949375,-623.5414620472,NGC  6705,Deep sky object
NGC  6705,NGC  6705,282.7654,-6.271799999999999,OpC,6121.94812,5.800000190734863,1344.6069484189156,-5934.896560749141,-668.7927567214825,NGC  6705,Deep sky object
M 10,M  10,254.28770833333337,-4.100305555555555,GlC,0.0130462399999999,4.980000019073486,-0.0035239695793867,-0.012526604565603894,-0.0009328422150322132,M  10,Deep sky object
M 12,M  12,251.80908333333335,-1.9485277777777772,GlC,0.0163078,6.070000171661377,-0.005088095556582877,-0.015483803233806728,-0.000554492438034997,M  12,Deep sky object
M  5,M   5,229.63841666666676,2.081027777777778,GlC,25.4075524,5.949999809265137,-16.443311342990526,-19.347092920472782,0.9226194030133767,M   5,Deep sky object
M  5,M   5,229.63841666666676,2.081027777777778,GlC,24.4617,5.949999809265137,-15.83117266655057,-18.62685454474273,0.8882728527086425,M   5,Deep sky object
M  5,M   5,229.63841666666676,2.081027777777778,GlC,0.0260924799999999,5.949999809265137,-0.016886584177653877,-0.019868644847725502,0.0009474910428892151,M   5,Deep sky object
M 71,M  71,298.44370833333335,18.779194444444443,GlC,0.0130462399999999,,0.005883073099955006,-0.01086070511350628,0.00419987064987027,M  71,Deep sky object
M 27,M  27,299.90151327087,22.721197794319995,PN,0.78929752,14.08899974822998,0.36293781930933905,-0.6311296382047618,0.3048640585124104,M  27,Deep sky object
M 27,M  27,299.90151327087,22.721197794319995,PN,1269.0893038,14.08899974822998,583.5575214147123,-1014.7756110481976,490.18235325401423,M  27,Deep sky object
M 27,M  27,299.90151327087,22.721197794319995,PN,1227.30382786,14.08899974822998,564.3435632656148,-981.3635558421634,474.0428248009905,M  27,Deep sky object
M 27,M  27,299.90151327087,22.721197794319995,PN,844.7440399999999,14.08899974822998,388.4334512442926,-675.4651913017904,326.28012873848877,M  27,Deep sky object
M 27,M  27,299.90151327087,22.721197794319995,PN,861.05184,14.08899974822998,395.93216651927895,-688.5050598597401,332.57897292262953,M  27,Deep sky object
M 56,M  56,289.14820833333334,30.18347222222221,GlC,0.0326156,,0.009247854341055614,-0.02663371417766777,0.01639816521897855,M  56,Deep sky object
M 57,M  57,283.39623652463,33.02913424654,PN,2.74623352,15.769000053405762,0.5334349040137205,-2.2397779406961953,1.496876924106379,M  57,Deep sky object
M 57,M  57,283.39623652463,33.02913424654,PN,2568.967734,15.769000053405762,499.002377846089,-2095.2032006999502,1400.2554741952367,M  57,Deep sky object
M 57,M  57,283.39623652463,33.02913424654,PN,2566.74335008,15.769000053405762,498.57030824450067,-2093.3890337693624,1399.043039441982,M  57,Deep sky object
M 57,M  57,283.39623652463,33.02913424654,PN,2870.1728,15.769000053405762,557.5091633397554,-2340.860555596974,1564.4319396836265,M  57,Deep sky object
M 13,M  13,250.42347499999997,36.46131944444445,GlC,0.0260924799999999,5.800000190734863,-0.007031381768952087,-0.019772044985288194,0.015506238101789327,M  13,Deep sky object
M 92,M  92,259.2807916666667,43.13594444444444,GlC,29.1257308,6.519999980926514,-3.953163402804644,-20.88314884424284,19.914185599566796,M  92,Deep sky object
M 92,M  92,259.2807916666667,43.13594444444444,GlC,26.418636,6.519999980926514,-3.5857361212449734,-18.942161885595407,18.06325905447828,M  92,Deep sky object
M 92,M  92,259.2807916666667,43.13594444444444,GlC,0.0260924799999999,6.519999980926514,-0.0035414677740690965,-0.01870830803515589,0.017840255856274776,M  92,Deep sky object
M 29,M  29,305.9286,38.4904,OpC,5244.588479999999,6.599999904632568,2408.7208100364546,-3324.0228035788787,3264.145337624176,M  29,Deep sky object
M 29,M  29,305.9286,38.4904,OpC,3750.794,6.599999904632568,1722.6548081728376,-2377.25511449982,2334.432299917788,M  29,Deep sky object
M 29,M  29,305.9286,38.4904,OpC,5821.884599999999,6.599999904632568,2673.8598544247952,-3689.913373375807,3623.444917698479,M  29,Deep sky object
M 29,M  29,305.9286,38.4904,OpC,3825.80988,6.599999904632568,1757.1079043362945,-2424.8002167898167,2381.1209459161437,M  29,Deep sky object
M 29,M  29,305.9286,38.4904,OpC,3744.27088,6.599999904632568,1719.6588867673197,-2373.120757778951,2330.3724176570613,M  29,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,63.60041999999999,13.18000030517578,-60.99775631927845,-8.568841984686909,15.838626683895015,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,54.46805199999999,13.18000030517578,-52.239104129843604,-7.338444161244687,13.564362339540859,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,46.7055392,13.18000030517578,-44.794249768823974,-6.292606011318798,11.631237646839827,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,36.427059016,13.18000030517578,-34.93638672961505,-4.907793261034576,9.071553127269224,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,65.06812199999999,13.18000030517578,-62.40539684972334,-8.766584492025837,16.20413345352336,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,68.16660399999999,13.18000030517578,-65.37708241399588,-9.184040896408021,16.975758856072094,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,64.1875008,13.18000030517578,-61.56081253145641,-8.647938987622481,15.984829391746354,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,49.901868,13.18000030517578,-47.859778035126176,-6.7232452495235755,12.427230167363783,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,106.653012,13.18000030517578,-102.2885452123285,-14.36928886662882,26.560158592993183,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,58.70808,13.18000030517578,-56.30562121779551,-7.909700293557149,14.620270785133862,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,66.7967488,13.18000030517578,-64.06328458558066,-8.999481222891689,16.63461920441897,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,63.3068796,13.18000030517578,-60.71622821318949,-8.529293483219126,15.765525329969348,M  88,Deep sky object
M 88,M  88,187.99646877602,14.420319158839998,Sy2,54.46805199999999,13.18000030517578,-52.239104129843604,-7.338444161244687,13.564362339540859,M  88,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,46.640308,9.350000381469728,-44.64907241683729,-4.4792967326020126,12.71670411042831,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,46.5098456,9.350000381469728,-44.5241799065804,-4.466767231252077,12.68113291011942,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,47.5861604,9.350000381469728,-45.554543116199724,-4.570135617389047,12.974595312667766,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,46.7055392,9.350000381469728,-44.711518671965734,-4.485561483276981,12.734489710582755,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,51.930884476,9.350000381469728,-49.71377593902973,-4.987399336095281,14.159205210954589,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,45.43353079999999,9.350000381469728,-43.493816696961076,-4.363398845115107,12.387670507571073,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,45.43353079999999,9.350000381469728,-43.493816696961076,-4.363398845115107,12.387670507571073,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,51.858804,9.350000381469728,-49.644772827112796,-4.980476786599441,14.139552122783925,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,49.6083276,9.350000381469728,-47.49037702518149,-4.764342888313051,13.525948917455567,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,58.70808,9.350000381469728,-56.201629615599394,-5.638275607471066,16.007040139000672,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,65.6225872,9.350000381469728,-62.82093265921443,-6.3023391790176575,17.892313755371863,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,63.50257319999999,9.350000381469728,-60.791429367540005,-6.098734782081202,17.31428175035239,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,54.46805199999999,9.350000381469728,-52.14262303225054,-5.231066813598154,14.850976128961731,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,65.2312,9.350000381469728,-62.446255128443774,-6.264750674967851,17.78560015444519,M 100,Deep sky object
M100,M 100,185.72887499733,15.822304516100004,AGN,49.575712,9.350000381469728,-47.45915389761727,-4.761210512975567,13.517056117378345,M 100,Deep sky object
