# Source: Gaia DR3, Downloaded: 2025-07-22T12:48:06.116544 UTC
source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,teff_gspphot,logg_gspphot,mh_gspphot
2082161219824397568,300.3323391298596,44.98610528147698,1.058398416261724,-6.601315689521999,-8.451638731320958,-12.577895,13.268091,13.564443,12.806633,0.99505055,6766.387,4.108,-0.4877
2085204015173031552,300.31617138073904,45.49532506807882,1.1227355302017332,-4.491562423179735,-14.513461979031959,-34.31066,12.973302,13.322867,12.454855,1.0949702,6167.8657,3.8619,-0.3159
2085258750237006208,299.23705633470297,45.83478073780768,2.3750733255935668,16.266913690429547,19.437630501660443,-5.1260753,13.746475,14.175193,13.156894,1.0841876,5264.719,4.5089,-0.2015
2085527924426959104,298.60791476479267,46.45365925677437,2.0597866835025047,9.61517102629242,-5.031179111224617,-36.874615,14.496916,14.995042,13.8422985,1.0016452,5044.935,4.5531,-0.0834
2085651305945898368,299.583334498966,47.4481252783953,1.956827624401351,-8.192188310820795,6.773259081443046,8.500315,12.06583,12.458436,11.504154,0.9803532,5302.674,3.692,-0.5798
2085701097508446464,299.1275252702809,47.59383174177783,1.0918744012022534,-1.9021219747053233,-1.3706916030311245,31.891401,14.647925,15.126623,14.004321,1.0654565,5697.4883,4.2528,-0.1109
2085724496490595584,299.0512556052096,47.949267180212985,0.5758726078074542,-2.377913783356242,-3.68653599730344,,15.866556,16.215797,15.2060175,2.7704012,5583.748,4.6047,-0.9471
2086306584816171392,297.9168423802531,46.96511447523104,0.7803122698615375,-4.381752697240512,-0.8212150345381906,1.2503606,14.575087,14.971739,14.010253,0.9653959,5510.378,4.2057,-0.173
2086315415269037696,297.50989186657625,46.96141694831709,1.8185897348304727,3.7175292950703653,34.902318899722815,,15.113044,15.720894,14.370002,1.045387,4654.8306,4.5829,0.5047
2086389357427331712,297.21584553108045,47.37850777179651,1.1489726729913214,5.910363338497375,-2.2267029434006664,5.6272836,12.225351,12.557932,11.727695,0.9139614,5843.6416,3.6563,-0.3051
2086419903235549312,297.3288320786306,47.815458882175214,1.2903686930608478,-3.987084603041704,-0.8045152441556955,-19.554052,13.331816,13.619953,12.887141,1.0135546,6078.7256,4.2706,-0.1017
2086435189017387264,298.34838334260473,47.4913043644872,1.1275584560511935,6.487335539322776,16.183478635711978,,15.270874,15.666903,14.709304,1.0061867,5280.387,4.5071,-0.8705
2086441721667415424,298.3026573060103,47.69396390665816,1.2125752012148872,-10.776431722824835,-11.073630478966912,,15.917434,16.478073,15.211994,1.0009995,4608.296,4.5265,-0.1499
2086485186737501696,298.66244407673173,48.24886848660343,1.3423846081065447,10.637020037994693,18.896576129991033,-61.459797,14.389903,14.785317,13.830788,0.9962076,5311.8228,4.3895,-0.2895
2086526693301504896,297.46364824485556,48.181397163158366,1.5018442440600828,2.6967850715981956,-4.893348876598612,-12.707482,14.412236,14.828456,13.833023,0.99253595,5272.7314,4.4599,-0.0393
2086541158751075968,298.20072699243303,48.26779170179901,0.987062722624433,1.1373155554385144,-5.494140005841986,,14.943677,15.307554,14.407848,0.94538885,5485.2637,4.4145,-0.4854
2086552256947163392,298.11478628260664,48.49438280474222,0.8518026349908718,0.46855981696104143,-4.54091696669578,-39.53064,14.666653,15.028739,14.139138,1.062118,5700.5947,4.2606,0.0465
2086660283961964416,296.28608419290646,48.22463171321441,0.6322653525882124,-5.044675579129862,-7.9669436520227865,,15.692461,16.081812,15.137724,1.0326068,5510.6377,4.4092,-0.1024
2086681002884954240,296.38554692986315,48.23341718675619,0.6973124927403226,0.9663255744906385,-3.696639907358267,-28.342934,14.404516,14.769409,13.87608,1.0244118,5919.454,4.0495,0.2872
2086724227433964928,297.4795152466688,48.41858212126,0.8281367650942573,5.14278243528905,0.6676724406131337,-81.093704,14.428451,14.81286,13.882451,0.9472646,5760.4204,4.1552,-0.0915
2086784185178032384,297.2852234079866,49.2124530210498,2.9539289229429913,31.018166856775025,2.7749346832334796,-17.00869,14.029598,14.584646,13.330787,0.9560656,4713.82,4.5554,0.008
2086809645744257792,296.3219782475039,48.97143680300452,0.8148260236229669,-1.8524592714461434,-3.211460473832123,,15.236091,15.607004,14.698986,1.0458105,5437.649,4.4124,-0.4034
2086877368789994240,298.6609084816651,48.60630011382693,3.192680459761425,-4.454696100660508,-14.918946796091445,11.5742,13.493311,13.980035,12.853141,0.9387938,5035.544,4.581,0.0788
2086935024430952960,298.45689053776823,48.79159306952356,0.617924197265224,3.122588224032079,4.423933956489629,,15.327738,15.702582,14.788641,0.96418077,5697.0376,4.2792,-0.0341
2087167708577798784,297.6422555757441,49.59495722285318,0.6352977283101666,-3.3301952502208803,-5.630852733937392,2.0970945,13.511556,13.8558235,13.000009,0.9744096,6218.067,3.7832,-0.3044
2087171453788422528,297.4865397360923,49.62339632902534,6.426020200572237,-49.276539804199906,-8.240212221363738,-37.99583,11.164304,11.525518,10.636147,0.8358315,5520.7876,4.4759,-0.1266
2087250476887856256,297.2925616939614,49.98175320095022,5.359106754307131,16.82204988960505,24.13422372927355,-24.030197,12.840865,13.409953,12.130026,1.038771,4630.379,4.5741,0.1423
2087263361789975040,297.2705752830197,50.12183703685607,0.9420939571234096,-3.387113858375831,3.8848547443061814,-89.86342,14.432202,14.847323,13.848977,0.9872778,5296.0234,4.1689,-0.5825
2095108312831835648,278.63174017602927,35.66142806337163,4.3338450846582015,-5.790525244868253,-21.92946596458527,-4.9901576,10.454069,10.701556,10.049244,0.90474427,6270.7866,4.178,-0.2769
2096535783864546944,281.17633745649607,36.56315642684109,29.975562321904633,-33.8092542329319,177.0525279537558,-30.15651,12.946228,14.367157,11.7805,1.2774931,3147.2068,4.3617,-0.6925
2099073667159859840,286.3442955678578,37.41193335656871,1.1817627805572517,0.8605169084839654,-9.321921036271325,-8.866752,13.8559065,14.174875,13.376957,1.003581,6013.418,4.3138,-0.3323
2099122522408063232,286.62575960249546,37.53731325641795,1.7483002935110943,2.525244567717844,1.864352585429846,-26.598156,12.814565,13.106745,12.366339,0.9292573,5933.0986,4.2363,-0.1082
2099156817725596800,286.96388562442945,37.829612139106935,1.1569663017418448,0.011443964687787744,-18.316281754475646,-25.010437,14.700769,15.0921335,14.140901,1.0482038,5395.448,4.3974,-0.4077
2099527421862552832,287.44411114688637,38.08841789677675,0.7152730614324683,4.194928712588205,-2.716083590905522,,14.735041,15.10934,14.19322,0.9187549,5521.8213,4.2085,-0.388
2099597408349457024,287.20580114597647,38.49819347320115,2.7798666528259792,1.6974631000331324,23.025676892409578,-90.70404,13.157985,13.533159,12.613298,1.0174141,5305.7256,4.4593,-0.719
2099620777272914944,287.21872744046044,38.86253740076369,4.555652477660237,1.047511714926596,6.243813088474743,-25.392078,13.364111,13.932704,12.619984,2.2948153,4551.1294,4.5534,-0.1957
2099713617285398528,288.82060610254314,39.52287246423111,0.7470335780107442,1.8373700496380296,9.182932326278463,,14.741683,15.098763,14.176216,6.1850386,5772.653,4.1085,-0.1988
2100001036496903040,286.4023460097641,38.73856824217732,1.4934684050951792,4.340569080358007,6.095073686825297,-25.56873,13.264992,13.578456,12.789282,1.0064335,5769.6997,4.2869,-0.1801
2100073393808483328,285.9307370925902,39.09811966413052,1.485479211700199,5.0663175665605324,-3.127556768695187,-0.11917743,14.595599,15.023039,13.99593,1.0825534,5225.5215,4.4555,-0.3107
2100214788429438336,284.61571550105214,39.13099725983428,1.6185086747422224,0.8230160302904327,-5.325941504976932,,14.877046,15.344799,14.2513275,1.0677112,5112.198,4.5676,-0.0077
2100232689851871488,285.5168726161714,38.93246033088534,0.9707401762431953,3.31309598405137,12.064252093901846,-40.493233,14.155281,14.497644,13.626302,1.3472136,5846.645,4.0119,-0.457
2100247945575646336,285.2138190601947,39.02746656952727,0.6582935453378888,0.1092785238998989,4.119960315748187,,15.514114,15.897717,14.9528675,1.0451306,5313.94,4.3119,-0.8283
2100258047339711488,285.3666042591069,39.28007062403527,2.7268597243236923,7.783720740469041,1.8818933231010828,-76.9083,14.916801,15.538067,14.157302,0.9920447,4457.829,4.6025,-0.4259
2100265950078767232,285.7520219820146,39.2491722118923,0.6233725087488674,-4.808241372424229,-5.9880096596300225,-11.52152,14.063307,14.348355,13.611334,3.102325,,,
2100369888287148416,286.9171497358011,38.87221224364682,1.3856578224028646,4.624071871213433,-0.3875003606308731,,15.182048,15.660285,14.545119,0.99297005,5024.4155,4.5075,-0.1108
2100389610777053056,286.5831904589055,39.077260626734734,1.0406066607886315,5.81757767267211,17.28994611946698,-62.354954,13.377445,13.722829,12.864616,1.1117058,5972.533,4.0808,-0.2553
2100524610190045312,287.40998848507724,39.65862469996582,1.7647773528940591,-11.435302772688374,-13.967305574175022,-15.652344,12.607149,12.87116,12.187593,1.0680972,6198.1123,4.279,-0.1496
2100629063795587840,287.7069032915946,40.68521535678571,1.5608392972893685,1.1919656742619837,-5.018591899411622,-54.177372,14.515451,14.93946,13.927246,0.96286416,5441.6265,4.5855,-0.0344
2100906140725803392,287.0900198765759,41.373754485231544,2.9755715280208817,4.536284161653482,-21.559140022871603,24.559431,12.501771,12.820518,12.018759,0.9769047,5733.9683,4.4155,-0.3441
2100993929859129600,290.14653518251055,39.665802177572075,0.5675029001480352,-2.472535286933371,-3.227957266672817,,14.925298,15.27815,14.405511,0.9937387,6013.8936,4.2057,0.2087
2101002725951186560,289.4381203377427,39.27035949180838,1.111876404452209,1.2260662096096224,1.1275666819304273,-47.264954,13.385822,13.777143,12.822509,0.9398137,5407.0063,3.8005,-0.2206
2101006883479557504,289.4066965029999,39.33881265802981,0.9201239150941295,-2.3588142207682665,-2.7546588481998713,,14.772572,15.177099,14.201212,1.05215,5810.81,4.3319,-0.136
2101083368257255040,290.4931469912546,39.78551191157297,0.624169629358883,-0.5087158363449987,1.400781488011499,,15.070329,15.36484,14.61109,0.96774864,6247.7197,4.4573,-0.1913
2101117418758956416,290.9916647165773,40.22933521080355,1.4949513732825883,0.12257241974811961,3.8557964962677547,-15.727301,13.602731,13.9219885,13.0618305,6.98826,5943.054,4.4085,-0.2443
2101136385334437632,290.6685132646372,40.39770861975309,0.9025919578475687,-1.7801677602844102,0.13613848783526378,-0.8981917,14.124436,14.439411,13.647138,0.94440466,,,
2101184111011462144,290.3579772807991,40.567695204059376,1.5395662961718533,-4.458826800301042,-9.536313585816771,-48.125103,14.718189,15.201257,14.084853,0.97676724,5011.6333,4.4673,0.3926
2101234688543862016,288.6949446967951,39.883076468253904,1.677514336756729,-15.432265986134418,-26.65698003255128,,15.031295,15.569946,14.342579,0.9457443,4662.283,4.5125,0.001
2101241285613832192,289.0330541518465,40.0869190707489,1.275514889159372,5.23997270425013,6.731693161859527,-28.084372,12.75889,13.0736475,12.278098,0.9677293,,,
2101242934881164416,288.81172308270516,40.033225991210756,3.5612998981993575,-45.86147531557307,-36.73523782737276,,15.816794,16.946938,14.765357,1.041781,3904.1973,4.6443,0.2286
2101249188353780480,289.3770043034933,40.00107672044011,1.0838882264208491,-4.600070943032566,-17.175528023267262,,15.8708725,16.364328,15.222516,1.0060991,4776.254,4.4374,-0.5021
2101305259145506816,288.4505881825587,40.24519656002707,3.155033576249448,-13.0201003906317,-28.402050769566692,20.258465,11.81978,12.128317,11.344131,0.784112,5729.0186,4.3039,-0.5214
2101318556367845888,289.07396374935354,40.36602343197562,2.176930853266974,-1.83055297303346,-3.1294922648617156,-22.087698,13.323304,13.7017565,12.783687,1.016898,5604.73,4.4747,0.1114
2101495685117920128,291.1495277180193,40.420455566452596,1.0103520483304043,4.675297239123705,-9.481192350358956,,15.078138,15.450974,14.501556,1.0052522,5626.1616,4.4542,-0.2752
2101508501301083520,291.28504231384505,40.73002657318778,,,,,16.009638,16.886835,14.783502,,,,
2101525749889208576,291.152801524367,40.88768616289692,3.8952989069089203,-22.456210633178024,34.37929637981354,9.922845,14.666041,15.452236,13.79764,1.0163553,4359.9336,4.6675,0.2706
2101594538086364032,290.60797438028055,41.201094060513014,0.6880123071616104,4.259519265494312,0.20398713329416693,,15.389756,15.80894,14.772557,3.378981,5096.587,4.1825,-0.3038
2101649891623535104,291.91276253490565,41.533588234319566,0.8010599421346026,-4.138226480440238,-6.146833595172636,-0.24328706,14.626724,14.977362,14.110956,1.0110117,5935.933,4.1821,0.2691
2101670026430316416,292.13287092314107,41.54747655197625,2.7025263869888194,-15.286160524849981,-14.64542812770914,47.493755,14.28862,14.828834,13.601295,1.0271013,4706.8354,4.56,-0.1581
2101675661427506432,292.18682612110047,41.72694085407644,1.1890802047482516,-5.162472992325895,-22.818153138871416,-16.096333,13.257141,13.58007,12.770581,0.98546875,5665.5864,4.138,-0.3711
2101719263935952768,291.6467777030923,41.884685054874744,1.118637755509757,6.730538559436927,5.21054802550994,-49.919235,13.37611,13.638489,12.958897,0.94940054,6281.9023,4.1393,-0.4644
2101737474597174016,291.269734927694,42.09602994365603,0.6054156589280065,-2.5948128790031024,-3.748805116515644,,15.846264,16.218029,15.315782,0.9386655,5467.985,4.4165,-0.2447
2101746579928077440,291.6118841544496,42.115978636721636,1.3635895040068293,-0.3187914128927087,-0.3355612120774265,,15.221674,15.719613,14.572171,0.96028084,5010.269,4.6069,0.2018
2101755788338161920,291.711490671681,42.3415099424657,1.0140701729346693,0.23102863829765122,1.912674554982801,,15.7204075,16.182327,15.098829,1.0059894,5149.695,4.5206,0.1242
2101761079737564672,291.39053309657373,42.18047036484757,1.270688843413431,3.499031126905055,-22.44884871308147,0.7284169,14.445631,14.83173,13.895579,1.0187052,5383.256,4.4152,-0.0977
2101776885215761152,290.51047819103655,41.24474104836624,0.7212497701344559,-3.387445723184441,-14.14911406164078,,15.339801,15.669662,14.837888,1.0349783,5709.336,4.4145,-0.4151
2101797535418431104,290.14988190323396,41.46456085304291,0.39348937059551714,-1.8276818273614173,-11.736366625764662,,15.611633,15.990527,15.073964,1.0085781,5504.6333,4.2189,-0.0637
2101941434002832000,290.914450061677,42.28655087284616,1.5853485317212166,-8.08576143253186,-9.323947987226205,,15.2898035,15.842295,14.596459,1.0890326,4711.6904,4.5704,0.1809
2101964558106974848,291.16945474172394,42.640725643996504,1.7094037580757988,-10.114268674741128,-17.918629908292907,-12.252509,13.939277,14.325962,13.391078,1.0047352,5361.1396,4.4329,-0.1488
2102046952760377728,290.5164691315027,43.083865640192734,2.2566792917514857,-3.540787319924025,10.646049437261002,-28.556244,14.180068,14.672198,13.535004,1.0097526,4926.124,4.5154,0.1677
2102063136195478656,288.234102651088,40.520897199483564,1.1031078908953065,0.7867941768158455,1.3459868711633232,,14.964525,15.352884,14.407455,1.1223433,5436.413,4.4688,-0.0879
2102110174677569664,288.5308935866893,40.94237482077503,4.371901143483657,6.480433991130525,13.773964458281373,-22.057302,11.486023,11.824334,10.982567,0.914869,5791.2915,4.4504,0.1274
2102110724433416960,288.5743974315708,40.98860445041882,1.2181487128481372,-8.881865752618271,-17.33857480466888,22.490997,13.878337,14.199221,13.395574,1.0203671,5667.6523,4.3028,-0.4948
2102119176929154304,288.68872237566757,41.15110556399753,3.318407206474335,1.2560625219057115,-14.387987115788722,-16.880756,10.966515,11.23578,10.538126,0.84114474,6059.0317,4.1882,-0.09
2102170235500805376,288.5099992654052,41.30174598980703,0.4836855098816749,-0.6611950545239224,-3.9379862403830748,,15.420596,15.82289,14.851407,0.97585166,5320.689,4.1593,-0.3402
2102247132595492608,289.53881731550655,41.892815948674304,1.5598672788626904,-3.70387113032928,4.108106326901625,,15.73985,16.355272,14.999832,1.0150867,4544.139,4.5907,0.1555
2102249400337907456,289.2202149993255,41.706437546322135,1.3949783595490173,1.4415478872771397,-6.591995182705137,,15.474885,16.002108,14.800557,1.012186,4970.618,4.6357,-0.0269
2102316985943863424,288.9612538804393,42.26504827925599,0.9353153681648678,1.7811200275207082,7.721521314353966,-34.969,13.90133,14.234718,13.405371,0.9131581,5604.718,4.1565,-0.4355
2102411578301719808,287.1542225824351,41.56577697676698,0.6587870973193454,-7.758454791118844,-3.448300994188215,,15.17804,15.585711,14.607683,0.9603375,5639.6655,3.9374,-0.0313
2102454253097554304,287.6046628914455,42.1665030365523,2.473123128992266,4.31682063636169,-52.767094711455826,4.8344817,12.5618305,12.864413,12.092397,0.9254455,5761.499,4.352,-0.6752
2102600488143944192,287.571174912791,42.81381263402212,2.470072358758237,1.1294923990072814,-22.96997477978272,-4.4880915,12.832396,13.237772,12.257468,2.6897957,5602.2783,4.3521,-0.0512
2102700131386216576,289.26873941114707,42.60418198620864,1.2963292528223145,3.101357935063853,0.8638685682756567,,15.241762,15.714977,14.611909,0.9861461,5034.4243,4.5626,0.1836
2102730157496733952,289.0422446436124,42.88249795739398,1.8932793569421107,8.214690066095795,-8.228377816286581,-58.845432,13.004684,13.31988,12.434104,4.356426,5549.637,4.2853,-0.4392
2102794517586604288,290.12220804120943,43.085402717253245,1.478916191552421,-16.688992921187644,-30.75480816006965,,15.782385,16.35912,15.058165,1.0166769,4490.4673,4.4598,-0.3821
2102880210775046528,289.5532307535075,43.876114094965686,0.772256690089812,-6.290972465768423,-13.967862389349175,,14.899893,15.258334,14.372519,1.021144,5710.7905,4.2634,-0.0841
2102991776844251264,287.66332905071243,43.47137553606884,3.9785483435718683,-10.093371913823859,-19.36443430792375,-27.08609,13.351206,13.90337,12.646499,1.1922579,4671.4194,4.5506,0.0883
2103014626070505344,288.2545812276337,43.70483695131159,0.9742082323562131,2.396803817394968,-6.816939075445159,-21.763365,14.184445,14.516144,13.689837,0.98266006,5696.875,4.2706,-0.4562
2103377980301947264,285.01310832093304,40.22096043123026,7.490575921636999,0.6345825208114473,41.18337796887232,-24.784777,14.395094,15.541193,13.331468,1.098933,3732.2231,4.6339,-0.0368
2103502465633672320,283.6053023991141,39.99792686892582,2.8236277482728953,6.618992579025166,-12.033617949384418,0.80841666,14.188351,14.718934,13.508228,0.9777401,4804.0103,4.5873,-0.1184
2103712163117363200,284.0945694916986,41.18281352597569,2.8260295889904508,-2.080180903236366,3.0217924568344077,-19.888474,13.212589,13.630199,12.614547,5.439912,,,
2103785516859681152,285.7207612397975,40.85690999768825,0.4455058399427283,-3.241132706493871,-11.289424826734372,,15.8152075,16.182468,15.286243,0.9710023,5545.264,4.326,-0.4103
2103799368134289024,285.7396935252303,40.97986356377031,4.4962323785720155,-19.22731900445445,-37.914541973424605,,16.077053,17.29469,14.9838505,0.9962402,3652.6194,4.7667,-0.0787
2103829913941569664,285.3314886037919,41.06384161817652,1.3918404031086031,-8.979100743142777,-13.317734449063877,,15.022887,15.49646,14.393661,0.9926199,5028.6294,4.5133,0.0399
2103845032226500352,285.2166763149635,41.28244465427404,1.4151489295394222,-1.9847382450703388,-1.780952632470836,,15.594337,16.172632,14.87723,1.0634384,4773.7817,4.5585,0.2302
2103871317426712448,285.3500692551932,41.45237341607755,3.2847168186223072,15.355586545834981,28.317815899664264,-20.605946,15.091183,16.01526,14.140109,1.0136267,4259.658,4.6066,0.4986
2103904302775007872,285.96870990624996,41.363525236497004,0.9832648792914043,-0.001827785157847206,-7.61361831057843,-10.226782,12.567099,12.889869,12.079719,1.0577371,6047.3613,3.7708,0.0129
2103960721465412864,285.71349972356654,41.605879869258565,1.0504999794113679,-1.3509820113825801,-0.0706901944052945,-27.04155,13.179024,13.442946,12.73013,6.803879,6550.596,4.253,-0.0154
2104037962156847744,284.9780259962002,41.42020823471478,0.9279021780896209,4.979610081413509,3.868972781836664,-9.549331,13.796576,14.083247,13.34907,1.0292201,6291.1133,4.1038,-0.4446
2104071978297949056,285.34716129440284,41.76184241815144,1.4453997107362326,-3.5859753029526154,-18.36900219826068,17.900372,13.86147,14.201864,13.360073,0.9605799,5855.1826,4.334,-0.0299
2104076204545773440,285.2866776447694,41.86092849186617,6.2665405470593525,-72.57392945308438,-51.6131584342903,44.50623,13.480999,14.225955,12.64301,1.0375104,4351.5786,4.6477,0.1092
2104098950692667264,284.5211979192233,41.62965784747268,1.3412753490529703,2.4569365426776995,12.164491252394898,-38.756126,14.334707,14.743026,13.767728,1.0269285,5306.1978,4.411,0.1505
2104452752917443584,283.34455681127093,41.20175380236478,4.087412138969468,7.119806930474497,-4.010208480199118,-29.775137,14.07006,14.780267,13.257973,0.96919864,4500.104,4.6692,0.5296
2104466153215402624,283.1920769795168,41.30541886105221,1.309875831517251,-4.888490893983687,12.018068730423497,-71.35391,13.303596,13.70914,12.737123,0.97920054,5493.599,4.159,0.0151
2104525114527372032,282.99753750266126,41.678590097952075,1.8547664182455963,4.832303317114005,0.2927433127875063,,15.53985,15.643394,14.307199,10.035019,,,
2104704815958848000,281.8983027884706,42.16571005122773,1.766801617382323,-7.432783369871215,-8.27067586285588,10.192348,14.83168,15.465342,14.066488,1.0211846,4481.8374,4.4209,0.2065
2104755256054840192,282.1113204018273,42.354553279702266,1.1122018262348006,-0.8047018432844384,13.67739640323995,,14.78641,15.214874,14.198385,0.9739563,5267.437,4.4133,0.2052
2104759585381348608,282.3328326684957,42.46381215330404,0.933575537482803,7.950073872419612,-2.433926211299698,,14.909007,15.3017645,14.349103,1.0382577,5477.924,4.3548,-0.2724
2104797381093952256,282.3355377183342,42.84533875800798,0.9092137915711415,-5.176556024555938,-20.792018671160704,,15.5487995,15.994366,14.947519,0.95680374,5251.1387,4.5833,0.195
2104972581400204672,282.9569197560798,42.825557557366515,1.088012223324576,0.16703780450805983,-9.24551991383187,-13.983661,13.61969,13.93829,13.139938,1.0035026,5818.794,4.1968,-0.2705
2105106687459103488,283.1209227642023,43.52556787070226,2.9160583484695373,-20.75027781838311,-16.198831829031224,-6.2696977,14.363377,14.987692,13.61106,0.97476417,4572.8857,4.608,0.4404
2105168775506130048,282.65738906026166,43.16253443971478,0.7435873696740838,-0.19253908408612475,7.250777366431797,,15.204455,15.582768,14.659574,0.975524,5409.456,4.3228,-0.5253
2105327723655307648,283.1296391006746,43.88809438722306,1.687589511092602,-4.122110164799623,-27.96768603486677,,15.57739,16.162495,14.854343,0.9654401,4549.8706,4.5612,-0.0051
2105362903731391744,282.3919461621286,43.889418869144784,2.549506608253128,5.4563105326867785,16.275214406376804,-26.91217,12.668454,13.036692,12.140463,0.9973413,5486.0767,4.3452,0.2758
2105478425469064064,286.95843657651034,42.54140902164674,1.1213708947243963,-1.3850860123712279,0.6214390609719616,-48.023083,14.66177,15.04332,14.110725,1.1155474,5588.873,4.5408,0.1984
2105506119417943168,286.35806100567714,42.406491656780936,1.0177268606043195,-0.6331671775286652,-0.2737564429322308,,15.321408,15.723602,14.756783,0.9944782,5303.6787,4.4948,-0.0669
2105535462635217792,285.7994928938535,42.8117416347725,0.6852095535125574,6.513027441136375,-7.27641152431419,,15.054159,15.394195,14.544574,1.0675441,5760.8633,4.2839,-0.1614
2105558930336570496,286.1705468073714,43.00889976861802,1.8302096196654016,-0.4011410008799842,-1.5440573843988945,1.6131059,14.529851,14.978311,13.918845,0.9488909,5153.8154,4.588,-0.0784
2105597825559486336,286.71071621625117,43.04335665489053,1.447556529149105,-3.853928069577497,-11.47891214934235,16.112816,13.41058,13.65292,12.901261,16.897894,5851.359,3.8111,-0.4988
2105604800586437760,286.7418332218624,43.19012036723458,1.184600036704289,-2.335096247545885,5.078541323071795,,15.869444,16.371933,15.210495,1.0650162,4795.0884,4.5392,-0.2017
2105663727538050688,286.28589706771396,43.320509800469054,1.7648387872881328,-14.528478620141788,9.626840686337644,-48.590343,13.172495,13.507036,12.673721,1.0157439,5594.5796,4.3173,-0.2958
2105678089908733824,286.110304965969,43.680962157325744,0.9023530299920569,-1.6399569940346925,7.009713356453549,-54.101032,14.235935,14.571344,13.742587,0.98682946,5654.5557,4.1778,0.0589
2105694410784851072,286.52849258018006,43.87337450761262,1.7122561509843486,1.0925553866272615,-4.426420365043348,-16.483418,14.004912,14.398073,13.451002,1.0180064,5527.2593,4.5471,0.0154
2105835281411929728,285.1828713955236,43.83102645466832,3.7357036506706445,15.027501387636317,-13.149990319620038,-3.2881138,10.548735,10.78099,10.163604,0.92022055,6355.744,4.1732,-0.3285
2105921803532722432,285.7035986120818,44.422158087500556,1.3427095728258311,18.470268270475096,38.44329162640116,-12.678104,13.287733,13.613391,12.797329,0.9262826,5616.1074,4.1974,-0.5134
2105933417124075264,285.1219860142951,44.1105318077313,1.5983287381077844,-7.406813188984045,-9.350684389778298,-15.8745165,14.613993,15.039288,14.029215,0.96240276,5174.1304,4.5045,-0.1059
2105969082532659328,285.29564310752596,44.552755158182016,2.1311898142132253,-15.758662306619302,6.612089232668124,-57.71474,14.598517,15.171644,13.887856,0.9928091,4670.145,4.5486,0.4425
2106018801073572224,286.9453381755433,43.822803258429474,2.687773703693934,0.4035640550495616,6.632863822653198,,15.428686,16.22252,14.561445,1.0784689,4404.3447,4.6546,0.4288
2106043093408840960,287.59319910045576,44.179428016965424,1.2385290917975575,-3.011981452455762,1.7579267678618078,,15.061457,15.523619,14.442737,0.9176396,4991.348,4.4612,0.1093
2106311477324720384,285.8032010273134,44.87339720449143,0.8547694097560306,-3.0289184288610267,-8.161648861686192,,15.783951,16.183933,15.221315,1.0216644,5330.8228,4.6126,-0.171
2106316012810255104,286.2847072557026,44.78158146751859,1.1260689973161975,-2.321494052497157,-1.820541525650198,,14.796228,15.165372,14.262057,0.99477005,5489.1343,4.4053,-0.0395
2106370541711607680,285.1042267545639,45.00807657980601,0.08410769468993273,4.456266849628068,2.7988646784546103,-9.994112,13.989744,13.735043,12.989378,12.021436,,,
2106412082639238400,285.55478849333224,45.57884175652879,0.4762013266776754,-5.233953665042588,-1.5066757393120624,,15.5981655,15.962176,15.0729265,0.9597254,5620.0923,4.26,0.0913
2106432870280171136,286.3600589595787,45.41426537758249,0.5155278448415153,-7.122952835822934,-7.559578185965053,,15.534945,15.899616,15.006903,1.0029492,5540.73,4.3148,-0.268
2106498767960692480,285.82236145160084,45.71184329798129,,,,,15.812193,15.995851,14.9007435,,,,
2106618687745888768,284.21945655584983,44.26851359308278,1.314310251102735,0.027072464768440163,-7.579265273516104,,15.297688,15.780368,14.658867,1.0121197,4956.7944,4.5197,-0.003
2106674071344722688,284.059238556276,44.51838003138322,15.625260506779945,-60.3963412902593,48.656651303760604,-30.917858,9.556875,9.932876,9.007412,0.9027542,5421.0293,4.5125,-0.3159
2106679126525940096,283.8450951291448,44.6090230465429,0.6253719648589933,-6.195812377661419,-14.980662335557316,,15.917235,16.30943,15.360373,0.9266711,5591.11,4.3502,-0.0338
2106929849536047744,282.25010227755,44.920998637180794,10.382225356041312,-12.469255774793744,-23.92675883647436,,16.286032,17.698032,15.120643,0.9669525,3376.0808,4.9669,-0.6796
2106981831520836736,283.45320765585177,45.08407097826694,1.5722674958090843,4.164611830006502,-13.42783640123832,15.399299,11.709132,11.938711,11.330192,0.8874658,6475.6533,4.0091,-0.0405
2106989772919325440,283.54420025883536,45.22565765082307,1.5549457295243554,9.597843142501551,20.84945151475318,,14.863873,15.307093,14.255239,0.9577379,5068.701,4.5389,-0.0882
2107016126838707200,283.5967327676518,45.40786528042045,1.010130438692222,5.574436113938472,-0.7833817944547636,,15.002055,15.38908,14.448523,0.97127795,5452.5234,4.4715,0.0246
2107084399639196544,282.42293710659123,46.0139750073122,2.1627109039367873,-14.828138748058205,-7.48384289982508,18.62114,14.538606,15.094761,13.838122,1.081461,4628.8843,4.5276,0.0892
2107266570672734592,285.18994359154334,46.028062380373605,2.8234881759072983,-1.4661582055358227,20.683971180904702,-21.425396,11.434997,11.713569,10.997805,0.71342057,6019.33,4.1819,0.0485
2107279803471399168,285.05709458196424,46.320606196134655,0.46435602131256837,1.3788105375638424,-8.373661670582536,,15.768521,16.132391,15.238386,0.97023755,5511.3457,4.3465,-0.048
